x,numerical_real,numerical_imag,exact,error_abs
-9.4940662086196129e-02,7.4774794024502533e-01,-4.8962445209355110e-11,7.4774794021408242e-01,5.7920506068262647e-11
-8.4946908182386011e-02,7.4842037514104132e-01,-4.5090250977430912e-11,7.4842037510436032e-01,5.8125948390681627e-11
-7.4953154278575893e-02,7.4901860268738141e-01,-4.0798336931047174e-11,7.4901860264548559e-01,5.8478748636442020e-11
-6.4959400374765774e-02,7.4954244403069337e-01,-3.6127975611144336e-11,7.4954244398414360e-01,5.8924622648387094e-11
-5.4965646470955649e-02,7.4999174247864775e-01,-3.1125491073424882e-11,7.4999174242804312e-01,5.9410646634689573e-11
-4.4971892567145531e-02,7.5036636357805964e-01,-2.5838720052462349e-11,7.5036636352402986e-01,5.9890371938924015e-11
-3.4978138663335413e-02,7.5066619518194388e-01,-2.0318552396147993e-11,7.5066619512514388e-01,6.0324825816914104e-11
-2.4984384759525295e-02,7.5089114750546360e-01,-1.4617501653546583e-11,7.5089114744657071e-01,6.0679847672897586e-11
-1.4990630855715179e-02,7.5104115317074294e-01,-8.7876095289374234e-12,7.5104115311045128e-01,6.0928699423754296e-11
-4.9968769519050590e-03,7.5111616724050134e-01,-2.8814867158999391e-12,7.5111616717951468e-01,6.1054694200746583e-11
4.9968769519050590e-03,7.5111616724048813e-01,3.0462299349665045e-12,7.5111616717951468e-01,6.1049495823574478e-11
1.4990630855715179e-02,7.5104115317070441e-01,8.9419999182993593e-12,7.5104115311045128e-01,6.0913050637475298e-11
2.4984384759525295e-02,7.5089114750540276e-01,1.4752282728736077e-11,7.5089114744657071e-01,6.0653441726030454e-11
3.4978138663335413e-02,7.5066619518186417e-01,2.0424162361365461e-11,7.5066619512514388e-01,6.0285473270931323e-11
4.4971892567145531e-02,7.5036636357796427e-01,2.5907401224323223e-11,7.5036636352402986e-01,5.9834056264148694e-11
5.4965646470955649e-02,7.4999174247853995e-01,3.1154329116489521e-11,7.4999174242804312e-01,5.9333986514884819e-11
6.4959400374765774e-02,7.4954244403057924e-01,3.6117026036563971e-11,7.4954244398414360e-01,5.8827779089918639e-11
7.4953154278575893e-02,7.4901860268726839e-01,4.0749653651417361e-11,7.4901860264548559e-01,5.8363829569070353e-11
8.4946908182386011e-02,7.4842037514093440e-01,4.5008732851847810e-11,7.4842037510436032e-01,5.7995251087156433e-11
9.4940662086196129e-02,7.4774794024493352e-01,4.8852685785583105e-11,7.4774794021408242e-01,5.7778674663901283e-11
1.0493441599000625e-01,7.4700149892452905e-01,5.2243820380937223e-11,7.4700149889987255e-01,5.7769885875970907e-11
1.1492816989381636e-01,7.4618127407683832e-01,5.5149246280805642e-11,7.4618127405879964e-01,5.8024420732601055e-11
1.2492192379762648e-01,7.4528751045990116e-01,5.7537988262801321e-11,7.4528751044885166e-01,5.8589345664614630e-11
1.3491567770143661e-01,7.4432047457095507e-01,5.9382304629096438e-11,7.4432047456721251e-01,5.9500124974738281e-11
1.4490943160524672e-01,7.4328045451400793e-01,6.0659130496354408e-11,7.4328045451783031e-01,6.0779443513544411e-11
1.5490318550905685e-01,7.4216775985678130e-01,6.1348218172163627e-11,7.4216775986836847e-01,6.2432896078542262e-11
1.6489693941286696e-01,7.4098272147714817e-01,6.1434066167542767e-11,7.4098272149663924e-01,6.4451892966138672e-11
1.7489069331667709e-01,7.3972569139915456e-01,6.0907071053328821e-11,7.3972569142662603e-01,6.6815813571202517e-11
1.8488444722048719e-01,7.3839704261874706e-01,5.9761307014127851e-11,7.3839704265420936e-01,6.9490924015613280e-11
1.9487820112429732e-01,7.3699716891931799e-01,5.7993693181046524e-11,7.3699716896271594e-01,7.2433767524452360e-11
2.0487195502810743e-01,7.3552648467720727e-01,5.5606200199953548e-11,7.3552648472841964e-01,7.5596005873720111e-11
2.1486570893191756e-01,7.3398542465728711e-01,5.2604365308184242e-11,7.3398542471612704e-01,7.8926275448750711e-11
2.2485946283572766e-01,7.3237444379877681e-01,4.8998374801989542e-11,7.3237444386499195e-01,8.2372848023817798e-11
2.3485321673953780e-01,7.3069401699142622e-01,4.4804548959831436e-11,7.3069401706470283e-01,8.5888932590710062e-11
2.4484697064334790e-01,7.2894463884223948e-01,4.0044259574933960e-11,7.2894463892220029e-01,8.9427483357992818e-11
2.5484072454715800e-01,7.2712682343287649e-01,3.4742070331716945e-11,7.2712682351908309e-01,9.2944009430379628e-11
2.6483447845096814e-01,7.2524110406791342e-01,2.8927443773696382e-11,7.2524110415987042e-01,9.6399618286396524e-11
2.7482823235477827e-01,7.2328803301413669e-01,2.2634283336486760e-11,7.2328803311129219e-01,9.9757220799212354e-11
2.8482198625858840e-01,7.2126818123103353e-01,1.5899670469110561e-11,7.2126818133278658e-01,1.0298777982275467e-10
2.9481574016239848e-01,7.1918213809268594e-01,8.7666679471354314e-12,7.1918213819838761e-01,1.0606459084648129e-10
3.0480949406620861e-01,7.1703051110123606e-01,1.2825018824713652e-12,7.1703051121019401e-01,1.0896550142563003e-10
3.1480324797001874e-01,7.1481392559213142e-01,-6.5038391339200530e-12,7.1481392570361302e-01,1.1167115763381527e-10
3.2479700187382887e-01,7.1253302443134137e-01,-1.4540868509271831e-11,7.1253302454457967e-01,1.1416808297230173e-10
3.3479075577763895e-01,7.1018846770475885e-01,-2.2774393482194455e-11,7.1018846781895706e-01,1.1644699804691518e-10
3.4478450968144908e-01,7.0778093239998885e-01,-3.1149166579425014e-11,7.0778093251432694e-01,1.1850514943844594e-10
3.5477826358525921e-01,7.0531111208074526e-01,-3.9607372936956153e-11,7.0531111219438603e-01,1.2034519978845799e-10
3.6477201748906934e-01,7.0277971655407179e-01,-4.8088436011006763e-11,7.0277971666616601e-01,1.2197381875429092e-10
3.7476577139287948e-01,7.0018747153061178e-01,-5.6531640479917655e-11,7.0018747164030271e-01,1.2340147878546793e-10
3.8475952529668955e-01,6.9753511827814874e-01,-6.4876590211149221e-11,6.9753511838457916e-01,1.2464512130747474e-10
3.9475327920049968e-01,6.9482341326865782e-01,-7.3062209060559269e-11,6.9482341337097553e-01,1.2572589289344522e-10
4.0474703310430982e-01,6.9205312781909756e-01,-8.1028711518271734e-11,6.9205312791646167e-01,1.2667053060800419e-10
4.1474078700811995e-01,6.8922504772618132e-01,-8.8716561874591093e-11,6.8922504781776883e-01,1.2751039690453196e-10
4.2473454091193003e-01,6.8633997289537241e-01,-9.6065932986277858e-11,6.8633997298038429e-01,1.2827971122937229e-10
4.3472829481574016e-01,6.8339871696434762e-01,-1.0301905162268810e-10,6.8339871704201138e-01,1.2901389570044776e-10
4.4472204871955029e-01,6.8040210692116976e-01,-1.0952143358888833e-10,6.8040210699074599e-01,1.2975282927990082e-10
4.5471580262336042e-01,6.7735098271742855e-01,-1.1552085676935775e-10,6.7735098277821726e-01,1.3053863526261089e-10
4.6470955652717050e-01,6.7424619687660259e-01,-1.2096838808428600e-10,6.7424619692794641e-01,1.3141361638491362e-10
4.7470331043098063e-01,6.7108861409788778e-01,-1.2581855002302689e-10,6.7108861413917797e-01,1.3242049542292215e-10
4.8469706433479076e-01,6.6787911085575935e-01,-1.3002755816504674e-10,6.6787911088644292e-01,1.3359882916343600e-10
4.9469081823860089e-01,6.6461857499552934e-01,-1.3355429262507101e-10,6.6461857501510913e-01,1.3498191342231150e-10
5.0468457214241103e-01,6.6130790532514305e-01,-1.3636286544382870e-10,6.6130790533318340e-01,1.3659970072635994e-10
5.1467832604622110e-01,6.5794801120349389e-01,-1.3842081647563731e-10,6.5794801119962310e-01,1.3847492722129697e-10
5.2467207995003118e-01,6.5453981212550982e-01,-1.3969979340000549e-10,6.5453981210942447e-01,1.4062279662332726e-10
5.3466583385384137e-01,6.5108423730428056e-01,-1.4017634275553803e-10,6.5108423727574904e-01,1.4305053008996036e-10
5.4465958775765144e-01,6.4758222525048836e-01,-1.3982992541627937e-10,6.4758222520935360e-01,1.4575485140592304e-10
5.5465334166146163e-01,6.4403472334940937e-01,-1.3864374925898204e-10,6.4403472329558875e-01,1.4872372967323424e-10
5.6464709556527171e-01,6.4044268743574506e-01,-1.3660732267606335e-10,6.4044268736923360e-01,1.5193859062013981e-10
5.7464084946908178e-01,6.3680708136655817e-01,-1.3371548313045878e-10,6.3680708128742847e-01,1.5537483802881826e-10
5.8463460337289197e-01,6.3312887659257222e-01,-1.2996807796650245e-10,6.3312887650097527e-01,1.5900221052213785e-10
5.9462835727670205e-01,6.2940905172810280e-01,-1.2537092197728583e-10,6.2940905162426841e-01,1.6278650956604622e-10
6.0462211118051223e-01,6.2564859211988211e-01,-1.1993525617093326e-10,6.2564859200412148e-01,1.6668829467526546e-10
6.1461586508432231e-01,6.2184848941505244e-01,-1.1367520813543308e-10,6.2184848928775427e-01,1.7066598237514092e-10
6.2460961898813239e-01,6.1800974112857088e-01,-1.0661159455249702e-10,6.1800974099020156e-01,1.7467712988465431e-10
6.3460337289194257e-01,6.1413335021030713e-01,-9.8770755463384319e-11,6.1413335006140835e-01,1.7867990786136323e-10
6.4459712679575265e-01,6.1022032461208331e-01,-9.0183818746147892e-11,6.1022032445326879e-01,1.8263398370250286e-10
6.5459088069956273e-01,6.0627167685491645e-01,-8.0887574416266261e-11,6.0627167668687099e-01,1.8649954016823442e-10
6.6458463460337291e-01,6.0228842359672474e-01,-7.0923600326011638e-11,6.0228842342020106e-01,1.9023871397098437e-10
6.7457838850718299e-01,5.9827158520075086e-01,-6.0336666218852031e-11,5.9827158501656641e-01,1.9381543603291965e-10
6.8457214241099318e-01,5.9422218530495630e-01,-4.9176149263807645e-11,5.9422218511398683e-01,1.9719946564553020e-10
6.9456589631480325e-01,5.9014125039263321e-01,-3.7496936111658385e-11,5.9014125019580765e-01,2.0036546522518487e-10
7.0455965021861333e-01,5.8602980936448257e-01,-2.5358007360587465e-11,5.8602980916278025e-01,2.0329007609945376e-10
7.1455340412242352e-01,5.8188889311241554e-01,-1.2822423678393591e-11,5.8188889290685908e-01,2.0595599797444540e-10
7.2454715802623360e-01,5.7771953409530252e-01,4.3021142204224816e-14,5.7771953388695407e-01,2.0834845404568804e-10
7.3454091193004367e-01,5.7352276591692619e-01,1.3170090018554959e-11,5.7352276570688121e-01,2.1045746716563302e-10
7.4453466583385386e-01,5.6929962290636582e-01,2.6488602977714493e-11,5.6929962269574541e-01,2.1227954022224860e-10
7.5452841973766394e-01,5.6505113970104459e-01,3.9926006945023573e-11,5.6505113949099117e-01,2.1381422989927221e-10
7.6452217364147412e-01,5.6077835083267968e-01,5.3407944733407930e-11,5.6077835062434778e-01,2.1506880794754274e-10
7.7451592754528420e-01,5.5648229031634644e-01,6.6858421576831972e-11,5.5648229011089778e-01,2.1605369620789795e-10
7.8450968144909428e-01,5.5216399124289095e-01,8.0201817409530918e-11,5.5216399104148850e-01,2.1678394426634006e-10
7.9450343535290446e-01,5.4782448537490425e-01,9.3362984010525452e-11,5.4782448517870508e-01,2.1728037259810872e-10
8.0449718925671454e-01,5.4346480274647235e-01,1.0626867441576593e-10,5.4346480255662100e-01,2.1756968737115846e-10
8.1449094316052473e-01,5.3908597126691138e-01,1.1884415673790727e-10,5.3908597108453193e-01,2.1768370519023963e-10
8.2448469706433480e-01,5.3468901632869137e-01,1.3101680851335118e-10,5.3468901615488140e-01,2.1765869736760154e-10
8.3447845096814488e-01,5.3027496041975319e-01,1.4271520076825084e-10,5.3027496025557719e-01,2.1753480070304813e-10
8.4447220487195507e-01,5.2584482274041178e-01,1.5386804330663750e-10,5.2584482258689513e-01,2.1735393874367305e-10
8.5446595877576514e-01,5.2139961882503694e-01,1.6440809824658231e-10,5.2139961868316120e-01,2.1716064673931260e-10
8.6445971267957522e-01,5.1694036016870160e-01,1.7427111143053509e-10,5.1694036003939781e-01,2.1700205151355666e-10
8.7445346658338541e-01,5.1246805385897476e-01,1.8339636753683664e-10,5.1246805374311699e-01,2.1692683096117675e-10
8.8444722048719548e-01,5.0798370221303457e-01,1.9172524678978675e-10,5.0798370211143529e-01,2.1698153118606587e-10
8.9444097439100567e-01,5.0348830242027653e-01,1.9920341765011784e-10,5.0348830233368080e-01,2.1721146875625464e-10
9.0443472829481575e-01,4.9898284619058031e-01,2.0578022619233138e-10,4.9898284611966154e-01,2.1765792783970048e-10
9.1442848219862582e-01,4.9446831940839370e-01,2.1140887651593943e-10,4.9446831935374991e-01,2.1835671915449835e-10
9.2442223610243601e-01,4.8994570179279345e-01,2.1604870670266507e-10,4.8994570175494340e-01,2.1933916759000248e-10
9.3441599000624609e-01,4.8541596656366959e-01,2.1966449492705209e-10,4.8541596654304831e-01,2.2063029624651901e-10
9.4440974391005617e-01,4.8088008011417466e-01,2.2222355899881308e-10,4.8088008011112904e-01,2.2224442843656269e-10
9.5440349781386635e-01,4.7633900168957760e-01,2.2370015562156453e-10,4.7633900170436444e-01,2.2418833648426617e-10
9.6439725171767643e-01,4.7179368307265623e-01,2.2407174726790657e-10,4.7179368310544034e-01,2.2645738166584425e-10
9.7439100562148662e-01,4.6724506827575568e-01,2.2332212468167967e-10,4.6724506832660628e-01,2.2903832658748944e-10
9.8438475952529669e-01,4.6269409323962368e-01,2.2144124034451096e-10,4.6269409330851741e-01,2.3191069000808176e-10
9.9437851342910677e-01,4.5814168553915746e-01,2.1842594399856807e-10,4.5814168562597463e-01,2.3504704438766575e-10
1.0043722673329170e+00,4.5358876409615223e-01,2.1427817853414410e-10,4.5358876420067495e-01,2.3841169767538180e-10
1.0143660212367271e+00,4.4903623889915634e-01,2.0900600000706149e-10,4.4903623902107204e-01,2.4196476166250825e-10
1.0243597751405371e+00,4.4448501073054536e-01,2.0262438948925876e-10,4.4448501086944558e-01,2.4566219820157843e-10
1.0343535290443473e+00,4.3993597090088854e-01,1.9515290772265104e-10,4.3993597105627075e-01,2.4945598344433201e-10
1.0443472829481575e+00,4.3539000099070024e-01,1.8661927558838443e-10,4.3539000116197163e-01,2.5329950981131667e-10
1.0543410368519675e+00,4.3084797259966057e-01,1.7705794469469183e-10,4.3084797278613957e-01,2.5714574235964817e-10
1.0643347907557776e+00,4.2631074710337025e-01,1.6650825857000839e-10,4.2631074730428692e-01,2.6094541447448364e-10
1.0743285446595878e+00,4.2177917541770382e-01,1.5501482042434844e-10,4.2177917563220668e-01,2.6465273749673740e-10
1.0843222985633978e+00,4.1725409777083811e-01,1.4262822867205927e-10,4.1725409799799612e-01,2.6822299532394076e-10
1.0943160524672080e+00,4.1273634348299265e-01,1.2940296750807434e-10,4.1273634372180062e-01,2.7161438871582549e-10
1.1043098063710182e+00,4.0822673075394472e-01,1.1539841304752940e-10,4.0822673100332807e-01,2.7478873275202806e-10
1.1143035602748281e+00,4.0372606645835418e-01,1.0068042927136034e-10,4.0372606671717598e-01,2.7771437055032170e-10
1.1242973141786383e+00,3.9923514594894299e-01,8.5318432874181838e-11,3.9923514621600720e-01,2.8036141690952768e-10
1.1342910680824485e+00,3.9475475286755152e-01,6.9384706313790900e-11,3.9475475314160996e-01,2.8270526601764251e-10
1.1442848219862587e+00,3.9028565896410478e-01,5.2956035390128164e-11,3.9028565924386355e-01,2.8472673220054499e-10
1.1542785758900687e+00,3.8582862392350592e-01,3.6110878176565109e-11,3.8582862420763175e-01,2.8641139127596744e-10
1.1642723297938788e+00,3.8138439520047118e-01,1.8930995659971472e-11,3.8138439548759800e-01,2.8775022969788268e-10
1.1742660836976890e+00,3.7695370786231236e-01,1.5006745845980163e-12,3.7695370815105106e-01,2.8874259935173471e-10
1.1842598376014990e+00,3.7253728443968009e-01,-1.6093286425711284e-11,3.7253728472862263e-01,2.8939036491195628e-10
1.1942535915053092e+00,3.6813583478524925e-01,-3.3763873641401432e-11,3.6813583507297548e-01,2.8970050671048907e-10
1.2042473454091194e+00,3.6375005594034804e-01,-5.1424087210705238e-11,3.6375005622543455e-01,2.8968733990901670e-10
1.2142410993129293e+00,3.5938063200952014e-01,-6.8986462375963953e-11,3.5938063229054551e-01,2.8936895198587291e-10
1.2242348532167395e+00,3.5502823404298850e-01,-8.6364880524936183e-11,3.5502823431854286e-01,2.8877170275198404e-10
1.2342286071205497e+00,3.5069351992701225e-01,-1.0347288997847315e-10,3.5069352019570404e-01,2.8792693089072647e-10
1.2442223610243597e+00,3.4637713428209588e-01,-1.2022347700701985e-10,3.4637713454255908e-01,2.8687064400932625e-10
1.2542161149281699e+00,3.4207970836901963e-01,-1.3653275732217196e-10,3.4207970861992082e-01,2.8564418481772769e-10
1.2642098688319801e+00,3.3780186000265533e-01,-1.5231858829789502e-10,3.3780186024269854e-01,2.8429156481324087e-10
1.2742036227357900e+00,3.3354419347351055e-01,-1.6750036774260124e-10,3.3354419370144772e-01,2.8286344102619770e-10
1.2841973766396002e+00,3.2930729947697407e-01,-1.8199989432199359e-10,3.2930729969160805e-01,2.8141020899531648e-10
1.2941911305434104e+00,3.2509175505018251e-01,-1.9574344922723697e-10,3.2509175525037642e-01,2.7998768244140402e-10
1.3041848844472206e+00,3.2089812351647135e-01,-2.0865682792692297e-10,3.2089812370115434e-01,2.7864938372513990e-10
1.3141786383510305e+00,3.1672695443733767e-01,-2.2067140476034197e-10,3.1672695460550815e-01,2.7744761378707067e-10
1.3241723922548407e+00,3.1257878357184066e-01,-2.3172332108689631e-10,3.1257878372257392e-01,2.7643482589374894e-10
1.3341661461586509e+00,3.0845413284338419e-01,-2.4175279833560381e-10,3.0845413297583540e-01,2.7565873883865629e-10
1.3441599000624609e+00,3.0435351031378866e-01,-2.5070476250554918e-10,3.0435351042719888e-01,2.7516314656234179e-10
1.3541536539662711e+00,3.0027741016458348e-01,-2.5853007928899885e-10,3.0027741025828386e-01,2.7498647831654868e-10
1.3641474078700813e+00,2.9622631268543054e-01,-2.6518371526451645e-10,2.9622631275884792e-01,2.7515907219234264e-10
1.3741411617738912e+00,2.9220068426959755e-01,-2.7062648649822663e-10,2.9220068432225499e-01,2.7570183268623603e-10
1.3841349156777014e+00,2.8820097741637685e-01,-2.7482442710446975e-10,2.8820097744789686e-01,2.7662605931047473e-10
1.3941286695815116e+00,2.8422763074036511e-01,-2.7775112071415364e-10,2.8422763075047341e-01,2.7793499752495249e-10
1.4041224234853216e+00,2.8028106898750565e-01,-2.7938577840114220e-10,2.8028106897603067e-01,2.7962133057734823e-10
1.4141161773891318e+00,2.7636170305777985e-01,-2.7971407828841777e-10,2.7636170302465679e-01,2.8166842685433822e-10
1.4241099312929419e+00,2.7246993003445946e-01,-2.7872799207573351e-10,2.7246992997972952e-01,2.8405045362656842e-10
1.4341036851967521e+00,2.6860613321979626e-01,-2.7642415439954604e-10,2.6860613314360704e-01,2.8673177470114352e-10
1.4440974391005621e+00,2.6477068217704636e-01,-2.7280844250299197e-10,2.6477068207965065e-01,2.8967286581346796e-10
1.4540911930043723e+00,2.6096393277871038e-01,-2.6789274271132868e-10,2.6096393266046591e-01,2.9282806598558815e-10
1.4640849469081825e+00,2.5718622726087792e-01,-2.6169553329902229e-10,2.5718622712224409e-01,2.9614842568837538e-10
1.4740787008119924e+00,2.5343789428354913e-01,-2.5424257144024409e-10,2.5343789412508599e-01,2.9958279186072711e-10
1.4840724547158026e+00,2.4971924899681730e-01,-2.4556621319726801e-10,2.4971924881918434e-01,3.0307793539892724e-10
1.4940662086196128e+00,2.4603059311279143e-01,-2.3570310980769449e-10,2.4603059291674331e-01,3.0657922660158188e-10
1.5040599625234228e+00,2.4237221498312311e-01,-2.2469674731961931e-10,2.4237221476950557e-01,3.1003400102216373e-10
1.5140537164272330e+00,2.3874438968201497e-01,-2.1259669372164502e-10,2.3874438945176080e-01,3.1339167208445398e-10
1.5240474703310432e+00,2.3514737909457975e-01,-1.9945697177226052e-10,2.3514737884870485e-01,3.1660314574029358e-10
1.5340412242348531e+00,2.3158143201041922e-01,-1.8533803311515662e-10,2.3158143175001680e-01,3.1962416651933534e-10
1.5440349781386633e+00,2.2804678422228347e-01,-1.7030404864115667e-10,2.2804678394852060e-01,3.2241212737817324e-10
1.5540287320424735e+00,2.2454365862968539e-01,-1.5442236725449199e-10,2.2454365834379633e-01,3.2492895149847393e-10
1.5640224859462837e+00,2.2107226534732372e-01,-1.3776514998231626e-10,2.2107226505060362e-01,3.2714224750748113e-10
1.5740162398500936e+00,2.1763280181818140e-01,-1.2040870384089075e-10,2.1763280151198017e-01,3.2902499882137403e-10
1.5840099937539038e+00,2.1422545293116027e-01,-1.0243213222072001e-10,2.1422545261687551e-01,3.3055597883975695e-10
1.5940037476577140e+00,2.1085039114311058e-01,-8.3918330617827053e-11,2.1085039082218085e-01,3.3172002658653730e-10
1.6039975015615240e+00,2.0750777660511405e-01,-6.4953008249712951e-11,2.0750777627901340e-01,3.3250642838797625e-10
1.6139912554653342e+00,2.0419775729288289e-01,-4.5623164968144891e-11,2.0419775696311301e-01,3.3291086744785348e-10
1.6239850093691444e+00,2.0092046914112735e-01,-2.6017195342564747e-11,2.0092046880921086e-01,3.3293460864692129e-10
1.6339787632729543e+00,1.9767603618175283e-01,-6.2257109190166915e-12,1.9767603584922486e-01,3.3258625229269457e-10
1.6439725171767645e+00,1.9446457068573786e-01,1.3660236136692205e-11,1.9446457035413972e-01,3.3187938632635087e-10
1.6539662710805747e+00,1.9128617330855843e-01,3.3548292616147890e-11,1.9128617297942913e-01,3.3083468493648604e-10
1.6639600249843847e+00,1.8814093323900488e-01,5.3346275313836955e-11,1.8814093291387474e-01,3.2947752016868710e-10
1.6739537788881949e+00,1.8502892835125423e-01,7.2962875324877885e-11,1.8502892803163895e-01,3.2783762375040497e-10
1.6839475327920050e+00,1.8195022536005814e-01,9.2308109073124811e-11,1.8195022504744895e-01,3.2595289806555029e-10
1.6939412866958150e+00,1.7890487997888915e-01,1.1129173277391047e-10,1.7890487967474697e-01,3.2386465948826738e-10
1.7039350405996252e+00,1.7589293708091683e-01,1.2982592431654005e-10,1.7589293678666462e-01,3.2161954437195010e-10
1.7139287945034354e+00,1.7291443086266353e-01,1.4782380527988970e-10,1.7291443057967923e-01,3.1926790154661054e-10
1.7239225484072456e+00,1.6996938501019923e-01,1.6520013482179685e-10,1.6996938473980860e-01,3.1686302320440731e-10
1.7339163023110555e+00,1.6705781286773097e-01,1.8187280848014353e-10,1.6705781261120409e-01,3.1445788303291772e-10
1.7439100562148657e+00,1.6417971760845654e-01,1.9776449575181765e-10,1.6417971736699996e-01,3.1210907441905977e-10
1.7539038101186759e+00,1.6133509240753094e-01,2.1279981943234105e-10,1.6133509218228093e-01,3.0987308941847347e-10
1.7638975640224859e+00,1.5852392061700815e-01,2.2690781545375849e-10,1.5852392040902663e-01,3.0780427181497588e-10
1.7738913179262961e+00,1.5574617594262782e-01,2.4002203349859919e-10,1.5574617575289659e-01,3.0595508898817230e-10
1.7838850718301063e+00,1.5300182262230316e-01,2.5208020046352253e-10,1.5300182245171851e-01,3.0437403444405185e-10
1.7938788257339162e+00,1.5029081560617288e-01,2.6302542088796343e-10,1.5029081545554385e-01,3.0310308284020170e-10
1.8038725796377264e+00,1.4761310073809322e-01,2.7280704431587033e-10,1.4761310060813601e-01,3.0217968212712799e-10
1.8138663335415366e+00,1.4496861493842469e-01,2.8137983609788364e-10,1.4496861482975973e-01,3.0163336516313007e-10
1.8238600874453466e+00,1.4235728638798928e-01,2.8870335636033140e-10,1.4235728630113767e-01,3.0148437770624284e-10
1.8338538413491567e+00,1.3977903471306424e-01,2.9474450657929196e-10,1.3977903464844582e-01,3.0174470100540860e-10
1.8438475952529669e+00,1.3723377117128829e-01,2.9947417115594455e-10,1.3723377112921942e-01,3.0241456567259029e-10
1.8538413491567771e+00,1.3472139883834866e-01,3.0287018032426616e-10,1.3472139881904108e-01,3.0348497310892207e-10
1.8638351030605871e+00,1.3224181279532632e-01,3.0491735178439505e-10,1.3224181279888780e-01,3.0493815043485429e-10
1.8738288569643973e+00,1.2979490031657975e-01,3.0560610986274384e-10,1.2979490034301222e-01,3.0674707776013316e-10
1.8838226108682075e+00,1.2738054105803842e-01,3.0493401206865833e-10,1.2738054110723829e-01,3.0887761098917248e-10
1.8938163647720174e+00,1.2499860724579148e-01,3.0290404906541113e-10,1.2499860731755036e-01,3.1128796846936242e-10
1.9038101186758276e+00,1.2264896386485376e-01,2.9952549468470480e-10,1.2264896395885931e-01,3.1393083000109761e-10
1.9138038725796378e+00,1.2033146884799212e-01,2.9481373592377125e-10,1.2033146896383050e-01,3.1675490414324644e-10
1.9237976264834478e+00,1.1804597326450079e-01,2.8879061468589651e-10,1.1804597340165934e-01,3.1970687595356772e-10
1.9337913803872580e+00,1.1579232150881491e-01,2.8148416236772889e-10,1.1579232166668434e-01,3.2273222536166148e-10
1.9437851342910681e+00,1.1357035148885249e-01,2.7292824077151945e-10,1.1357035166672860e-01,3.2577559373323385e-10
1.9537788881948781e+00,1.1137989481397494e-01,2.6316137810566964e-10,1.1137989501106256e-01,3.2878175505939879e-10
1.9637726420986883e+00,1.0922077698246689e-01,2.5222711766414996e-10,1.0922077719788435e-01,3.3169745502092698e-10
1.9737663960024985e+00,1.0709281756843367e-01,2.4017427630029786e-10,1.0709281780121550e-01,3.3447132302050328e-10
1.9837601499063087e+00,1.0499583040800815e-01,2.2705565726199861e-10,1.0499583065711229e-01,3.3705658887823347e-10
1.9937539038101186e+00,1.0292962378478437e-01,2.1293051002957419e-10,1.0292962404909574e-01,3.3941110689710635e-10
2.0037476577139288e+00,1.0089400061437000e-01,1.9786159169421502e-10,1.0089400089270491e-01,3.4149602042807523e-10
2.0137414116177390e+00,9.8888758627969503e-02,1.8191548614709951e-10,9.8888758919082026e-02,3.4327794151954790e-10
2.0237351655215492e+00,9.6913690554911308e-02,1.6516319215065245e-10,9.6913690857499166e-02,3.4472930188320342e-10
2.0337289194253589e+00,9.4968584304028741e-02,1.4767839381923942e-10,9.4968584616738475e-02,3.4582695843653237e-10
2.0437226733291691e+00,9.3053223143807998e-02,1.2953845635044203e-10,9.3053223465242182e-02,3.4655468089102595e-10
2.0537164272329793e+00,9.1167385881225679e-02,1.1082457000710644e-10,9.1167386209949977e-02,3.4690308339610807e-10
2.0637101811367895e+00,8.9310847039194785e-02,9.1620275602388723e-11,8.9310847373742869e-02,3.4686697045928424e-10
2.0737039350405997e+00,8.7483377032536488e-02,7.2011265006555192e-11,8.7483377371418092e-02,3.4644821166576998e-10
2.0836976889444099e+00,8.5684742342412523e-02,5.2084260515616876e-11,8.5684742684118853e-02,3.4565298506740214e-10
2.0936914428482201e+00,8.3914705689137517e-02,3.1927781599105920e-11,8.3914706032148179e-02,3.4449339205362282e-10
2.1036851967520298e+00,8.2173026203305480e-02,1.1630573240606346e-11,8.2173026546096747e-02,3.4298851784319510e-10
2.1136789506558400e+00,8.0459459595165914e-02,-8.7171832252597170e-12,8.0459459936217850e-02,3.4116332277185808e-10
2.1236727045596502e+00,7.8773758322183460e-02,-2.9025256156889334e-11,7.8773758659986107e-02,3.3904733267212459e-10
2.1336664584634604e+00,7.7115671754716952e-02,-4.9203259522290210e-11,7.7115672087776838e-02,3.3667469149757073e-10
2.1436602123672706e+00,7.5484946339761258e-02,-6.9162932325728121e-11,7.5484946666608557e-02,3.3408482189264416e-10
2.1536539662710807e+00,7.3881325762695974e-02,-8.8815857446356006e-11,7.3881326081890825e-02,3.3132100673904599e-10
2.1636477201748905e+00,7.2304551106984999e-02,-1.0807638811671794e-10,7.2304551417124663e-02,3.2843129696124513e-10
2.1736414740787007e+00,7.0754361011777817e-02,-1.2685959401015356e-10,7.0754361311502811e-02,3.2546647924827806e-10
2.1836352279825109e+00,6.9230491827362392e-02,-1.4508252238476516e-10,6.9230492115362877e-02,3.2247979380901861e-10
2.1936289818863210e+00,6.7732677768424954e-02,-1.6266601433889694e-10,6.7732678043444863e-02,3.1952493315895896e-10
2.2036227357901312e+00,6.6260651065066761e-02,-1.7953329621567260e-10,6.6260651325911274e-02,3.1665764515151568e-10
