x,y,numerical_real,numerical_imag,density
-6.5289256198347108e+00,-9.8347107438016526e+00,5.7268195377449028e-06,-1.3396744077251787e-06,3.4591189536610554e-11
-6.3636363636363633e+00,-9.8347107438016526e+00,5.1608974484169283e-06,-1.4787332462148213e-06,2.8821514486537386e-11
-6.1983471074380168e+00,-9.8347107438016526e+00,5.6228249354969247e-06,-2.0390239170797911e-06,3.5773778789669406e-11
-6.0330578512396693e+00,-9.8347107438016526e+00,6.3104430626534591e-06,-2.6173341143527683e-06,4.6672129513145958e-11
-5.8677685950413228e+00,-9.8347107438016526e+00,6.7290720838998100e-06,-2.9806469096166985e-06,5.4164667110127308e-11
-5.7024793388429753e+00,-9.8347107438016526e+00,6.5610953257405876e-06,-3.2838457142386865e-06,5.3831614548378777e-11
-5.5371900826446279e+00,-9.8347107438016526e+00,7.2192970420311112e-06,-4.1837997783439296e-06,6.9622430366349861e-11
-5.3719008264462813e+00,-9.8347107438016526e+00,7.5244334324118830e-06,-4.6892848645659386e-06,7.8606491019844862e-11
-5.2066115702479339e+00,-9.8347107438016526e+00,7.3076854587882217e-06,-5.0037450191206446e-06,7.8439730980959474e-11
-5.0413223140495864e+00,-9.8347107438016526e+00,6.6821655210637383e-06,-5.2408853592153581e-06,7.2118215399330917e-11
-4.8760330578512399e+00,-9.8347107438016526e+00,7.3855506490972640e-06,-6.7641093224754031e-06,1.0029953331677969e-10
-4.7107438016528924e+00,-9.8347107438016526e+00,8.3163357815400136e-06,-8.2347091245743016e-06,1.3697187519767000e-10
-4.5454545454545459e+00,-9.8347107438016526e+00,8.9015493486882516e-06,-9.9305471656373905e-06,1.7785334781608105e-10
-4.3801652892561984e+00,-9.8347107438016526e+00,9.1431290339672408e-06,-1.1638738199730902e-05,2.1905703541365006e-10
-4.2148760330578510e+00,-9.8347107438016526e+00,1.0234836767684657e-05,-1.4786475422762272e-05,3.2339173908910241e-10
-4.0495867768595044e+00,-9.8347107438016526e+00,1.1212184810508834e-05,-1.7659495087576572e-05,4.3757085497314615e-10
-3.8842975206611570e+00,-9.8347107438016526e+00,1.1316601305975784e-05,-2.0678492470146014e-05,5.5566551595629821e-10
-3.7190082644628100e+00,-9.8347107438016526e+00,1.1313222611737185e-05,-2.4167519504254466e-05,7.1205800485124162e-10
-3.5537190082644630e+00,-9.8347107438016526e+00,1.2767935337528492e-05,-3.0635359211633373e-05,1.1015454068091185e-09
-3.3884297520661155e+00,-9.8347107438016526e+00,1.5350453759074403e-05,-3.8771933034071349e-05,1.7388992218079946e-09
-3.2231404958677685e+00,-9.8347107438016526e+00,1.7986542790590591e-05,-4.8915545511474068e-05,2.7162463142428372e-09
-3.0578512396694215e+00,-9.8347107438016526e+00,2.1420569942621738e-05,-6.1594186203754516e-05,4.2526845907695326e-09
-2.8925619834710745e+00,-9.8347107438016526e+00,2.7606073172377282e-05,-8.0409911968944774e-05,7.2278492188520965e-09
-2.7272727272727271e+00,-9.8347107438016526e+00,3.6378653405373512e-05,-1.0454371606718250e-04,1.2252794992723967e-08
-2.5619834710743801e+00,-9.8347107438016526e+00,4.6628173995965064e-05,-1.3384446862466201e-04,2.0088528391616125e-08
-2.3966942148760331e+00,-9.8347107438016526e+00,5.8178773572177971e-05,-1.6768149857611649e-04,3.1501854659094911e-08
-2.2314049586776861e+00,-9.8347107438016526e+00,7.3976775813684086e-05,-2.1066239369951900e-04,4.9851207478999214e-08
-2.0661157024793386e+00,-9.8347107438016526e+00,9.5102670392465118e-05,-2.6345743528035997e-04,7.8454338120282918e-08
-1.9008264462809918e+00,-9.8347107438016526e+00,1.2227977598040462e-04,-3.2596634097118880e-04,1.2120639905996326e-07
-1.7355371900826446e+00,-9.8347107438016526e+00,1.5334599783566386e-04,-3.9321287373138259e-04,1.7813135912030764e-07
-1.5702479338842976e+00,-9.8347107438016526e+00,1.8808557890512707e-04,-4.6329856142551020e-04,2.5002174201102406e-07
-1.4049586776859504e+00,-9.8347107438016526e+00,2.2460454694385858e-04,-5.2987703311416191e-04,3.3121687272972260e-07
-1.2396694214876034e+00,-9.8347107438016526e+00,2.6266519075680568e-04,-5.9153939603303729e-04,4.1891185949443961e-07
-1.0743801652892562e+00,-9.8347107438016526e+00,2.9913562144606487e-04,-6.4146063654490853e-04,5.0095386825452270e-07
-9.0909090909090906e-01,-9.8347107438016526e+00,3.3251750217416803e-04,-6.8193327711606622e-04,5.7560088369040540e-07
-7.4380165289256195e-01,-9.8347107438016526e+00,3.6068513849046304e-04,-7.1959970025036910e-04,6.4791749772830552e-07
-5.7851239669421484e-01,-9.8347107438016526e+00,3.8431297921711109e-04,-7.5404034170088534e-04,7.1627330290711962e-07
-4.1322314049586778e-01,-9.8347107438016526e+00,4.0406184907117214e-04,-7.8626850558342204e-04,7.8148414074720251e-07
-2.4793388429752067e-01,-9.8347107438016526e+00,4.2080772709450335e-04,-8.5080473538786956e-04,9.0094784094086475e-07
