x,y,numerical_real,numerical_imag,exact,error_abs
-2.7107438016528924e+00,-5.8842975206611570e+00,4.2006638362750554e-10,-4.1564130772347381e-12,4.3359526856054713e-10,1.4152967787714621e-11
-2.5785123966942147e+00,-5.8842975206611570e+00,5.9592547640300361e-10,-5.8964664836923792e-12,6.1511818939542645e-10,2.0078061385572664e-11
-2.4462809917355370e+00,-5.8842975206611570e+00,8.3075369841422424e-10,-8.2199852985606408e-12,8.5750942643863789e-10,2.7989947131513969e-11
-2.3140495867768593e+00,-5.8842975206611570e+00,1.1380436215589273e-09,-1.1260533174109046e-11,1.1746961203404710e-09,3.8343255916735579e-11
-2.1818181818181817e+00,-5.8842975206611570e+00,1.5319755874732169e-09,-1.5158345571084716e-11,1.5813152681401151e-09,5.1615690722530425e-11
-2.0495867768595040e+00,-5.8842975206611570e+00,2.0265208395532188e-09,-2.0051689524683232e-11,2.0917881205247689e-09,6.8278021487251357e-11
-1.9173553719008265e+00,-5.8842975206611570e+00,2.6342476041794253e-09,-2.6064974888628345e-11,2.7190877203339193e-09,8.8753750484432261e-11
-1.7851239669421488e+00,-5.8842975206611570e+00,3.3648710337360043e-09,-3.3294212200361779e-11,3.4732419923261918e-09,1.1337005438738600e-10
-1.6528925619834711e+00,-5.8842975206611570e+00,4.2236366062226236e-09,-4.1791356349158106e-11,4.3596654704752008e-09,1.4230379255433913e-10
-1.5206611570247934e+00,-5.8842975206611570e+00,5.2096790286677046e-09,-5.1547942317673448e-11,5.3774649323100082e-09,1.7552578106435121e-10
-1.3884297520661157e+00,-5.8842975206611570e+00,6.3145395146176953e-09,-6.2480132596868533e-11,6.5179092020612324e-09,2.1275102053857281e-10
-1.2561983471074381e+00,-5.8842975206611570e+00,7.5210539794196527e-09,-7.4418097844438101e-11,7.7632813139443048e-09,2.5340113432599722e-10
-1.1239669421487604e+00,-5.8842975206611570e+00,8.8028239743473636e-09,-8.7100800453285965e-11,9.0863328020457397e-09,2.9658692625014785e-10
-9.9173553719008267e-01,-5.8842975206611570e+00,1.0124454470025138e-08,-1.0017787900146399e-10,1.0450528489911789e-08,3.4111563125466970e-10
-8.5950413223140498e-01,-5.8842975206611570e+00,1.1442674532504002e-08,-1.1322113986285951e-10,1.1811203870261826e-08,3.8552937540486533e-10
-7.2727272727272729e-01,-5.8842975206611570e+00,1.2708367296908444e-08,-1.2574473146846955e-10,1.3117660187901773e-08,4.2817333885910630e-10
-5.9504132231404960e-01,-5.8842975206611570e+00,1.3869418883851644e-08,-1.3723290380283925e-10,1.4316105332616363e-08,4.6729182894225244e-10
-4.6280991735537191e-01,-5.8842975206611570e+00,1.4874181355758508e-08,-1.4717472034144398e-10,1.5353227743703072e-08,5.0114453016102674e-10
-3.3057851239669422e-01,-5.8842975206611570e+00,1.5675239247990226e-08,-1.5510089663012935e-10,1.6180084947369109e-08,5.2813394921821003e-10
-1.9834710743801653e-01,-5.8842975206611570e+00,1.6233104322424498e-08,-1.6062079282648671e-10,1.6755917017671941e-08,5.4692975179643003e-10
-6.6115702479338845e-02,-5.8842975206611570e+00,1.6519438527673360e-08,-1.6345393879167407e-10,1.7051473037091709e-08,5.5657695722921818e-10
6.6115702479338845e-02,-5.8842975206611570e+00,1.6519438534899974e-08,-1.6345395252183495e-10,1.7051473037091709e-08,5.5657695435349925e-10
1.9834710743801653e-01,-5.8842975206611570e+00,1.6233104329651112e-08,-1.6062080655664760e-10,1.6755917017671941e-08,5.4692974892071150e-10
3.3057851239669422e-01,-5.8842975206611570e+00,1.5675239233970438e-08,-1.5510085666805044e-10,1.6180084947369109e-08,5.2813395088384138e-10
4.6280991735537191e-01,-5.8842975206611570e+00,1.4874181384520145e-08,-1.4717475166774075e-10,1.5353227743703072e-08,5.0114451186746427e-10
5.9504132231404960e-01,-5.8842975206611570e+00,1.3869418861304934e-08,-1.3723288761587254e-10,1.4316105332616363e-08,4.6729184574101755e-10
7.2727272727272729e-01,-5.8842975206611570e+00,1.2708367265401381e-08,-1.2574475155837217e-10,1.3117660187901773e-08,4.2817337487680047e-10
8.5950413223140498e-01,-5.8842975206611570e+00,1.1442674503743375e-08,-1.1322119182135769e-10,1.1811203870261826e-08,3.8552941815630516e-10
9.9173553719008267e-01,-5.8842975206611570e+00,1.0124454469157258e-08,-1.0017782072018332e-10,1.0450528489911789e-08,3.4111561496840182e-10
1.1239669421487604e+00,-5.8842975206611570e+00,8.8028240092510155e-09,-8.7100793479341937e-11,9.0863328020457397e-09,2.9658689083749608e-10
1.2561983471074381e+00,-5.8842975206611570e+00,7.5210539802875323e-09,-7.4418156125717942e-11,7.7632813139443048e-09,2.5340115061226764e-10
1.3884297520661157e+00,-5.8842975206611570e+00,6.3145395387538346e-09,-6.2480116824856561e-11,6.5179092020612324e-09,2.1275099283484449e-10
1.5206611570247934e+00,-5.8842975206611570e+00,5.2096790563811991e-09,-5.1547948333354379e-11,5.3774649323100082e-09,1.7552575633956371e-10
1.6528925619834711e+00,-5.8842975206611570e+00,4.2236366288417393e-09,-4.1791384333297373e-11,4.3596654704752008e-09,1.4230377915092317e-10
1.7851239669421488e+00,-5.8842975206611570e+00,3.3648710424072328e-09,-3.3294170377198249e-11,3.4732419923261918e-09,1.1337003381601081e-10
1.9173553719008265e+00,-5.8842975206611570e+00,2.6342476482059691e-09,-2.6064926949655945e-11,2.7190877203339193e-09,8.8753694320668704e-11
2.0495867768595040e+00,-5.8842975206611570e+00,2.0265208283160682e-09,-2.0051687329786360e-11,2.0917881205247689e-09,6.8278031584305641e-11
2.1818181818181817e+00,-5.8842975206611570e+00,1.5319755828303756e-09,-1.5158357987079256e-11,1.5813152681401151e-09,5.1615698806938349e-11
2.3140495867768593e+00,-5.8842975206611570e+00,1.1380436349189461e-09,-1.1260543566480456e-11,1.1746961203404710e-09,3.8343246197833860e-11
2.4462809917355370e+00,-5.8842975206611570e+00,8.3075371025728247e-10,-8.2200446523830783e-12,8.5750942643863789e-10,2.7989953241554656e-11
2.5785123966942147e+00,-5.8842975206611570e+00,5.9592549348905527e-10,-5.8964683397788124e-12,6.1511818939542645e-10,2.0078045598026996e-11
2.7107438016528924e+00,-5.8842975206611570e+00,4.2006637669448022e-10,-4.1564004253918516e-12,4.3359526856054713e-10,1.4152970699465496e-11
2.8429752066115701e+00,-5.8842975206611570e+00,2.9097133043835192e-10,-2.8790381301838508e-12,3.0034250431087884e-10,9.8034565487986845e-12
2.9752066115702478e+00,-5.8842975206611570e+00,1.9805633626850225e-10,-1.9596934399730730e-12,2.0443505108035707e-10,6.6729604396886364e-12
3.1074380165289255e+00,-5.8842975206611570e+00,1.3247489970354353e-10,-1.3107928540757809e-12,1.3674146195040793e-10,4.4633766716091419e-12
3.2396694214876032e+00,-5.8842975206611570e+00,8.7073249690410510e-11,-8.6155862815547576e-13,8.9877581325458241e-11,2.9336937790230648e-12
3.3719008264462809e+00,-5.8842975206611570e+00,5.6239611015681593e-11,-5.5648527521086026e-13,5.8050883373068694e-11,1.8948307085756067e-12
3.5041322314049586e+00,-5.8842975206611570e+00,3.5694893435951592e-11,-3.5319036669242947e-13,3.6844493214136285e-11,1.2026317329617698e-12
3.6363636363636362e+00,-5.8842975206611570e+00,2.2262614461833566e-11,-2.2028562154226181e-13,2.2979609270241659e-11,7.5007153681660132e-13
3.7685950413223139e+00,-5.8842975206611570e+00,1.3644327816264557e-11,-1.3499470900863977e-13,1.4083772166974148e-11,4.5971176712251091e-13
3.9008264462809916e+00,-5.8842975206611570e+00,8.2174105128944562e-12,-8.1303371561692918e-14,8.4820658555158387e-12,2.7686221953408529e-13
4.0330578512396693e+00,-5.8842975206611570e+00,4.8632105412115680e-12,-4.8119402194937142e-14,5.0198482363876449e-12,1.6386227270995509e-13
4.1652892561983474e+00,-5.8842975206611570e+00,2.8282704141347244e-12,-2.7981131701620717e-14,2.9193477652759159e-12,9.5278683986500062e-14
4.2975206611570247e+00,-5.8842975206611570e+00,1.6163009069996997e-12,-1.6004196309168709e-14,1.6683508117849562e-12,5.4454815100748236e-14
4.4297520661157028e+00,-5.8842975206611570e+00,9.0767848462189055e-13,-8.9745879934129161e-15,9.3690427187195151e-13,3.0572698115104868e-14
4.5619834710743801e+00,-5.8842975206611570e+00,5.0090158407654554e-13,-4.9495751037003488e-15,5.1702240027030754e-13,1.6863540804357472e-14
4.6942148760330582e+00,-5.8842975206611570e+00,2.7162712468689622e-13,-2.6765609688015500e-15,2.8036887447066237e-13,9.1423283632610515e-15
4.8264462809917354e+00,-5.8842975206611570e+00,1.4474644134532626e-13,-1.4216173457263075e-15,1.4940204258211866e-13,4.8678145767574997e-15
4.9586776859504136e+00,-5.8842975206611570e+00,7.5785978471625582e-14,-7.3798119901381263e-16,7.8232925378569573e-14,2.5558101290003196e-15
5.0909090909090908e+00,-5.8842975206611570e+00,3.9006393248398354e-14,-3.8084498637228585e-16,4.0255840954014087e-14,1.3062015436805019e-15
5.2231404958677690e+00,-5.8842975206611570e+00,1.9726419454388863e-14,-1.9138293821090826e-16,2.0355160691443953e-14,6.5722368506605486e-16
5.3553719008264462e+00,-5.8842975206611570e+00,9.7972599279038256e-15,-1.0666107520200504e-16,1.0114081877388510e-14,3.3429438020780983e-16
5.4876033057851243e+00,-5.8842975206611570e+00,4.7961643240086939e-15,-3.6743042277387127e-17,4.9383821389605353e-15,1.4688756940420131e-16
5.6198347107438016e+00,-5.8842975206611570e+00,2.3065322016286282e-15,-8.3586799236477729e-18,2.3694591162664095e-15,6.3479635442373205e-17
5.7520661157024797e+00,-5.8842975206611570e+00,1.0832107621431457e-15,1.6774794242560410e-17,1.1171720048395806e-15,3.7878222336408415e-17
5.8842975206611570e+00,-5.8842975206611570e+00,5.0481668207802557e-16,1.3542186698165656e-17,5.1760345557248547e-16,1.8625047569512323e-17
6.0165289256198351e+00,-5.8842975206611570e+00,2.2801399041754694e-16,7.5032504155623404e-18,2.3565713213972332e-16,1.0710573382593005e-17
6.1487603305785123e+00,-5.8842975206611570e+00,9.9085941007347830e-17,1.2888362482877204e-17,1.0543148110177152e-16,1.4365784579339035e-17
6.2809917355371905e+00,-5.8842975206611570e+00,4.9966047452367011e-17,5.3821542215564107e-18,4.6351770241509568e-17,6.4830998620676012e-18
6.4132231404958677e+00,-5.8842975206611570e+00,1.7665151993241289e-17,1.0572510362111714e-17,2.0024820922999834e-17,1.0832636466485314e-17
6.5454545454545459e+00,-5.8842975206611570e+00,1.1030643062041508e-17,8.9877057379910690e-18,8.5011416975286544e-18,9.3368748297163092e-18
6.6776859504132231e+00,-5.8842975206611570e+00,9.3047640618390150e-19,2.1909565032168441e-17,3.5464363313405575e-18,2.2065182669283383e-17
6.8099173553719012e+00,-5.8842975206611570e+00,-1.0844099683400687e-17,2.1322927423285579e-17,1.4538291687142920e-18,2.4615163780693929e-17
6.9421487603305785e+00,-5.8842975206611570e+00,-1.8291048828117250e-17,1.5554062107423519e-17,5.8565369389662817e-19,2.4459328407505248e-17
7.0743801652892566e+00,-5.8842975206611570e+00,-1.6959448829906901e-17,1.0355163379539484e-17,2.3183270040747971e-19,2.0069119793142000e-17
7.2066115702479339e+00,-5.8842975206611570e+00,-1.6439188672392293e-17,9.3615023373169489e-18,9.0180948600482443e-20,1.8996257159740428e-17
7.3388429752066120e+00,-5.8842975206611570e+00,-2.0728586932137459e-17,6.9192569029332718e-18,3.4471581044938913e-20,2.1885628044692383e-17
7.4710743801652892e+00,-5.8842975206611570e+00,-1.6827027931347996e-17,2.0259908617517926e-17,1.2948334335604100e-20,2.6344804000389984e-17
7.6033057851239674e+00,-5.8842975206611570e+00,-2.1349409834621033e-17,1.3996755109150734e-17,4.7793947783114906e-21,2.5532539067443570e-17
7.7355371900826446e+00,-5.8842975206611570e+00,-2.3890237799995395e-17,1.5724087518930212e-17,1.7335573076870307e-21,2.8601979365791590e-17
7.8677685950413228e+00,-5.8842975206611570e+00,-2.9197396097622573e-17,2.3480036911362779e-17,6.1788805516720185e-22,3.7467801564367126e-17
-8.0000000000000000e+00,-5.7520661157024797e+00,-3.8322431246698875e-17,1.1136328285625045e-17,4.6710075750510427e-22,3.9908173917565902e-17
-7.8677685950413228e+00,-5.7520661157024797e+00,-3.6049519016294625e-17,1.0237854635338112e-17,1.3336217715047674e-21,3.7476361128928645e-17
-7.7355371900826446e+00,-5.7520661157024797e+00,-2.3321650725787366e-17,-2.8796104859682629e-18,3.7416320777669106e-21,2.3502469768074409e-17
-7.6033057851239674e+00,-5.7520661157024797e+00,-2.1035018632287632e-17,5.1613875294631629e-18,1.0315630602775794e-20,2.1669010486547068e-17
-7.4710743801652892e+00,-5.7520661157024797e+00,-1.4279051489359873e-17,2.0527262787647921e-17,2.7947102117084403e-20,2.5021165565370427e-17
-7.3388429752066120e+00,-5.7520661157024797e+00,-2.7704680178174473e-17,2.3754140484395439e-17,7.4401909205514240e-20,3.6550466368704387e-17
-7.2066115702479339e+00,-5.7520661157024797e+00,-2.6105618879488227e-17,2.9496663979997705e-17,1.9464250105306218e-19,3.9519070518341975e-17
-7.0743801652892566e+00,-5.7520661157024797e+00,-2.7003050796457199e-17,1.9337157211013017e-17,5.0037726741051068e-19,3.3620889403282874e-17
-6.9421487603305785e+00,-5.7520661157024797e+00,-2.7725120647518916e-17,9.0999322117549144e-18,1.2640485767788252e-18,3.0383888799386855e-17
-6.8099173553719012e+00,-5.7520661157024797e+00,-2.6809353422396152e-17,5.9942625544470591e-18,3.1378794511918705e-18,3.0541249816544137e-17
-6.6776859504132231e+00,-5.7520661157024797e+00,-4.0207037231150478e-18,1.1341725335325208e-17,7.6544685775669421e-18,1.6277112208022949e-17
-6.5454545454545459e+00,-5.7520661157024797e+00,7.7829224088914629e-18,9.3265304617133556e-18,1.8348481663726922e-17,1.4093090960492179e-17
-6.4132231404958677e+00,-5.7520661157024797e+00,2.8561691702323906e-17,2.2615211985093114e-17,4.3220672304743274e-17,2.6950575604851309e-17
-6.2809917355371905e+00,-5.7520661157024797e+00,9.2252062105556352e-17,2.2185461526340367e-17,1.0004357492416078e-16,2.3513876225310146e-17
-6.1487603305785123e+00,-5.7520661157024797e+00,2.0565991741803211e-16,1.8757453903245880e-17,2.2755856408531436e-16,2.8833882894796979e-17
-6.0165289256198351e+00,-5.7520661157024797e+00,4.8056082511728756e-16,2.0396893593646648e-18,5.0863174875078129e-16,2.8144930028695092e-17
-5.8842975206611570e+00,-5.7520661157024797e+00,1.0910304202498964e-15,-9.6178352250079219e-19,1.1171720048395806e-15,2.6159271251389444e-17
-5.7520661157024797e+00,-5.7520661157024797e+00,2.3739442052187366e-15,-9.2782259223438115e-18,2.4112537792408500e-15,3.8445933334718320e-17
-5.6198347107438016e+00,-5.7520661157024797e+00,5.0649005862522439e-15,-2.3646397760262328e-17,5.1141339239650123e-15,5.4617521633410315e-17
-5.4876033057851243e+00,-5.7520661157024797e+00,1.0547176841583828e-14,-2.7513296051465330e-17,1.0658781767104898e-14,1.1494625204929170e-16
-5.3553719008264462e+00,-5.7520661157024797e+00,2.1605626235965615e-14,-5.5259816105510529e-17,2.1829779160914756e-14,2.3086398818193829e-16
-5.2231404958677690e+00,-5.7520661157024797e+00,4.3481323601181344e-14,-1.0752078977775153e-16,4.3933662794698147e-14,4.6494243323863529e-16
-5.0909090909090908e+00,-5.7520661157024797e+00,8.5997601485205052e-14,-2.3745170169530827e-16,8.6886395484662782e-14,9.1996634944440497e-16
-4.9586776859504136e+00,-5.7520661157024797e+00,1.6714791962622667e-13,-4.6534286007083898e-16,1.6885442542684444e-13,1.7688148645239920e-15
-4.8264462809917354e+00,-5.7520661157024797e+00,3.1920197564371128e-13,-8.7401433390066019e-16,3.2246264518073613e-13,3.3757764863132858e-15
-4.6942148760330582e+00,-5.7520661157024797e+00,5.9903555942970863e-13,-1.6360531798360310e-15,6.0513556123881174e-13,6.3155911899293207e-15
-4.5619834710743801e+00,-5.7520661157024797e+00,1.1046825504358787e-12,-2.9887782320151507e-15,1.1159178812245381e-12,1.1626067832709617e-14
-4.4297520661157028e+00,-5.7520661157024797e+00,2.0017965155210856e-12,-5.3899527511976804e-15,2.0221720169783090e-12,2.1076352869826831e-14
-4.2975206611570247e+00,-5.7520661157024797e+00,3.5646048423708090e-12,-9.5960230288982795e-15,3.6008933114947529e-12,3.7535804897864924e-14
-4.1652892561983474e+00,-5.7520661157024797e+00,6.2374835960720770e-12,-1.6821034305196351e-14,6.3009888373909878e-12,6.5695227148322493e-14
-4.0330578512396693e+00,-5.7520661157024797e+00,1.0725397937031529e-11,-2.8932397804087234e-14,1.0834614525579157e-11,1.1298383449270896e-13
-3.9008264462809916e+00,-5.7520661157024797e+00,1.8122775372613317e-11,-4.8885425358991126e-14,1.8307309224795095e-11,1.9089925985601815e-13
-3.7685950413223139e+00,-5.7520661157024797e+00,3.0091407236541939e-11,-8.1163768909260929e-14,3.0397780034292948e-11,3.1694139613710386e-13
-3.6363636363636362e+00,-5.7520661157024797e+00,4.9098270567930014e-11,-1.3239184197328477e-13,4.9598154499319889e-11,5.1711850158631559e-13
-3.5041322314049586e+00,-5.7520661157024797e+00,7.8721994752835146e-11,-2.1227371821833228e-13,7.9523496043527681e-11,8.2913476011323743e-13
-3.3719008264462809e+00,-5.7520661157024797e+00,1.2403160000231086e-10,-3.3442395583056669e-13,1.2529441421303950e-10,1.3063457096234400e-12
-3.2396694214876032e+00,-5.7520661157024797e+00,1.9203253766371837e-10,-5.1777199325612093e-13,1.9398772677906384e-10,2.0225855516555588e-12
-3.1074380165289255e+00,-5.7520661157024797e+00,2.9216196898367522e-10,-7.8774571343437492e-13,2.9513661770837662e-10,3.0771867581285818e-12
-2.9752066115702478e+00,-5.7520661157024797e+00,4.3679616719351306e-10,-1.1777474373379777e-12,4.4124341407713034e-10,4.6005536482036354e-12
-2.8429752066115701e+00,-5.7520661157024797e+00,6.4171214641387179e-10,-1.7302703165431157e-12,6.4824574501422355e-10,6.7588272680124574e-12
-2.7107438016528924e+00,-5.7520661157024797e+00,9.2642021728127419e-10,-2.4979158504205195e-12,9.3585251460691877e-10,9.7574492791479058e-12
-2.5785123966942147e+00,-5.7520661157024797e+00,1.3142623173982407e-09,-3.5436354841323008e-12,1.3276434178750263e-09,1.3842369826522975e-11
-2.4462809917355370e+00,-5.7520661157024797e+00,1.8321557328715499e-09,-4.9399999443777757e-12,1.8508097555950886e-09,1.9297050635284980e-11
-2.3140495867768593e+00,-5.7520661157024797e+00,2.5098572035382839e-09,-6.7673049395534226e-12,2.5354112413846819e-09,2.6434925125675075e-11
-2.1818181818181817e+00,-5.7520661157024797e+00,3.3786401978967943e-09,-9.1098003974682676e-12,3.4130397109455330e-09,3.5585319462835421e-11
-2.0495867768595040e+00,-5.7520661157024797e+00,4.4693171485228403e-09,-1.2050584182392550e-11,4.5148213427624744e-09,4.7072797585604399e-11
-1.9173553719008265e+00,-5.7520661157024797e+00,5.8096062385728222e-09,-1.5664451686875314e-11,5.8687565686754160e-09,6.1189350363410930e-11
-1.7851239669421488e+00,-5.7520661157024797e+00,7.4209332363924572e-09,-2.0009036209006934e-11,7.4964892101974580e-09,7.8160518854696149e-11
-1.6528925619834711e+00,-5.7520661157024797e+00,9.3148667719600859e-09,-2.5115604862396620e-11,9.4097057537873946e-09,9.8108236563729016e-11
-1.5206611570247934e+00,-5.7520661157024797e+00,1.1489498392909002e-08,-3.0979072765928211e-11,1.1606478308261538e-08,1.2101241070784046e-10
-1.3884297520661157e+00,-5.7520661157024797e+00,1.3926173037543280e-08,-3.7549069742616893e-11,1.4067961896767802e-08,1.4667655994986759e-10
-1.2561983471074381e+00,-5.7520661157024797e+00,1.6587036697297679e-08,-4.4723468787599491e-11,1.6755917017671885e-08,1.7470189257729809e-10
-1.1239669421487604e+00,-5.7520661157024797e+00,1.9413870136974875e-08,-5.2345503125866258e-11,1.9611531808406743e-08,2.0447539717711671e-10
-9.9173553719008267e-01,-5.7520661157024797e+00,2.2328612368524649e-08,-6.0204552556638321e-11,2.2555950388304326e-08,2.3517475074057066e-10
-8.5950413223140498e-01,-5.7520661157024797e+00,2.5235833129257206e-08,-6.8043192306045594e-11,2.5492770894883474e-08,2.6579482956637200e-10
-7.2727272727272729e-01,-5.7520661157024797e+00,2.8027209413922304e-08,-7.5569584155779147e-11,2.8312567416525429e-08,2.9519476909173428e-10
-5.9504132231404960e-01,-5.7520661157024797e+00,3.0587808748586431e-08,-8.2473665092426386e-11,3.0899237483343711e-08,3.2216418526319484e-10
-4.6280991735537191e-01,-5.7520661157024797e+00,3.2803725816402723e-08,-8.8448513603570380e-11,3.3137715821894016e-08,3.4550320306294551e-10
-3.3057851239669422e-01,-5.7520661157024797e+00,3.4570390031761998e-08,-9.3211949243887574e-11,3.4922367199296325e-08,3.6411041449996021e-10
-1.9834710743801653e-01,-5.7520661157024797e+00,3.5800713442293714e-08,-9.6529252898206408e-11,3.6165217225712065e-08,3.7706883296207135e-10
-6.6115702479338845e-02,-5.7520661157024797e+00,3.6432198891009973e-08,-9.8231954978229954e-11,3.6803132037143127e-08,3.8371984035111429e-10
6.6115702479338845e-02,-5.7520661157024797e+00,3.6432198896646653e-08,-9.8231959024969564e-11,3.6803132037143127e-08,3.8371983593822732e-10
1.9834710743801653e-01,-5.7520661157024797e+00,3.5800713434200228e-08,-9.6529264171559809e-11,3.6165217225712065e-08,3.7706884367182586e-10
3.3057851239669422e-01,-5.7520661157024797e+00,3.4570390038698980e-08,-9.3211915785354930e-11,3.4922367199296325e-08,3.6411039922878572e-10
4.6280991735537191e-01,-5.7520661157024797e+00,3.2803725826809204e-08,-8.8448546700565540e-11,3.3137715821894016e-08,3.4550320147604232e-10
5.9504132231404960e-01,-5.7520661157024797e+00,3.0587808739481257e-08,-8.2473677774951443e-11,3.0899237483343711e-08,3.2216419731167009e-10
7.2727272727272729e-01,-5.7520661157024797e+00,2.8027209389063608e-08,-7.5569606883254691e-11,2.8312567416525429e-08,2.9519479894027795e-10
8.5950413223140498e-01,-5.7520661157024797e+00,2.5235833107578374e-08,-6.8043234400358723e-11,2.5492770894883474e-08,2.6579486129890337e-10
9.9173553719008267e-01,-5.7520661157024797e+00,2.2328612364043464e-08,-6.0204487410278865e-11,2.2555950388304326e-08,2.3517473839502047e-10
1.1239669421487604e+00,-5.7520661157024797e+00,1.9413870168048504e-08,-5.2345495537719946e-11,1.9611531808406743e-08,2.0447536519639530e-10
1.2561983471074381e+00,-5.7520661157024797e+00,1.6587036707198826e-08,-4.4723544231580023e-11,1.6755917017671885e-08,1.7470190231966829e-10
1.3884297520661157e+00,-5.7520661157024797e+00,1.3926173056693398e-08,-3.7549072813625006e-11,1.4067961896767802e-08,1.4667654222406432e-10
1.5206611570247934e+00,-5.7520661157024797e+00,1.1489498425030771e-08,-3.0979090488398567e-11,1.1606478308261538e-08,1.2101238419340456e-10
1.6528925619834711e+00,-5.7520661157024797e+00,9.3148667929892687e-09,-2.5115623163117509e-11,9.4097057537873946e-09,9.8108220920268343e-11
1.7851239669421488e+00,-5.7520661157024797e+00,7.4209332487129435e-09,-2.0008986328311591e-11,7.4964892101974580e-09,7.8160494175356854e-11
1.9173553719008265e+00,-5.7520661157024797e+00,5.8096062808286647e-09,-1.5664385392750233e-11,5.8687565686754160e-09,6.1189292544416109e-11
2.0495867768595040e+00,-5.7520661157024797e+00,4.4693171386044757e-09,-1.2050578663314050e-11,4.5148213427624744e-09,4.7072805760582682e-11
2.1818181818181817e+00,-5.7520661157024797e+00,3.3786401951328878e-09,-9.1098176325764206e-12,3.4130397109455330e-09,3.5585326546811789e-11
2.3140495867768593e+00,-5.7520661157024797e+00,2.5098572154079902e-09,-6.7673270749181951e-12,2.5354112413846819e-09,2.6434919318135879e-11
2.4462809917355370e+00,-5.7520661157024797e+00,1.8321557460787122e-09,-4.9400685525516845e-12,1.8508097555950886e-09,1.9297055431878032e-11
2.5785123966942147e+00,-5.7520661157024797e+00,1.3142623302522905e-09,-3.5436361704890330e-12,1.3276434178750263e-09,1.3842357576516016e-11
2.7107438016528924e+00,-5.7520661157024797e+00,9.2642020944929013e-10,-2.4978892063816733e-12,9.3585251460691877e-10,9.7574500292845946e-12
2.8429752066115701e+00,-5.7520661157024797e+00,6.4171218862471161e-10,-1.7302174703840289e-12,6.4824574501422355e-10,6.7587729352120168e-12
2.9752066115702478e+00,-5.7520661157024797e+00,4.3679618020307648e-10,-1.1777228096767788e-12,4.4124341407713034e-10,4.6005347674987780e-12
3.1074380165289255e+00,-5.7520661157024797e+00,2.9216197291884533e-10,-7.8775761444063731e-13,2.9513661770837662e-10,3.0771860007147526e-12
3.2396694214876032e+00,-5.7520661157024797e+00,1.9203254776057852e-10,-5.1778516474379445e-13,1.9398772677906384e-10,2.0225791631365050e-12
3.3719008264462809e+00,-5.7520661157024797e+00,1.2403160337645756e-10,-3.3444867574095077e-13,1.2529441421303950e-10,1.3063487764351700e-12
3.5041322314049586e+00,-5.7520661157024797e+00,7.8722006687921340e-11,-2.1226348446584188e-13,7.9523496043527681e-11,8.2912060280024916e-13
3.6363636363636362e+00,-5.7520661157024797e+00,4.9098274338325765e-11,-1.3238696202972022e-13,4.9598154499319889e-11,5.1711360750899784e-13
3.7685950413223139e+00,-5.7520661157024797e+00,3.0091397041187412e-11,-8.1117503791458404e-14,3.0397780034292948e-11,3.1693940727789653e-13
3.9008264462809916e+00,-5.7520661157024797e+00,1.8122784982073910e-11,-4.8854698801714606e-14,1.8307309224795095e-11,1.9088210431266942e-13
4.0330578512396693e+00,-5.7520661157024797e+00,1.0725394822478345e-11,-2.8916326973048047e-14,1.0834614525579157e-11,1.1298273103019755e-13
4.1652892561983474e+00,-5.7520661157024797e+00,6.2374869950221024e-12,-1.6819355773635000e-14,6.3009888373909878e-12,6.5691511726271578e-14
4.2975206611570247e+00,-5.7520661157024797e+00,3.5646040966545677e-12,-9.6299294548223737e-15,3.6008933114947529e-12,3.7545208149935390e-14
4.4297520661157028e+00,-5.7520661157024797e+00,2.0018014512190617e-12,-5.3961966207341339e-15,2.0221720169783090e-12,2.1073179335862924e-14
4.5619834710743801e+00,-5.7520661157024797e+00,1.1046862426305923e-12,-2.9715376676045590e-15,1.1159178812245381e-12,1.1618078223828859e-14
4.6942148760330582e+00,-5.7520661157024797e+00,5.9904345152192328e-13,-1.5982178836292269e-15,6.0513556123881174e-13,6.2982617606891430e-15
4.8264462809917354e+00,-5.7520661157024797e+00,3.1921577174975843e-13,-8.4324566075897140e-16,3.2246264518073613e-13,3.3545864605309722e-15
4.9586776859504136e+00,-5.7520661157024797e+00,1.6713953285436382e-13,-4.3491645845152858e-16,1.6885442542684444e-13,1.7691831055550030e-15
5.0909090909090908e+00,-5.7520661157024797e+00,8.6010686134795800e-14,-2.2788442019365752e-16,8.6886395484662782e-14,9.0487467331749951e-16
5.2231404958677690e+00,-5.7520661157024797e+00,4.3493625372832719e-14,-1.1974572343645047e-16,4.3933662794698147e-14,4.5603944009623907e-16
5.3553719008264462e+00,-5.7520661157024797e+00,2.1610391113194536e-14,-7.4716317285208984e-17,2.1829779160914756e-14,2.3176204079001685e-16
5.4876033057851243e+00,-5.7520661157024797e+00,1.0566368405118496e-14,-2.0040896383400977e-17,1.0658781767104898e-14,9.4561445639753795e-17
5.6198347107438016e+00,-5.7520661157024797e+00,5.0776700472123868e-15,2.8794755127819283e-18,5.1141339239650123e-15,3.6577393114591685e-17
5.7520661157024797e+00,-5.7520661157024797e+00,2.3875443139382659e-15,2.7270724433307978e-17,2.4112537792408500e-15,3.6136285864098647e-17
5.8842975206611570e+00,-5.7520661157024797e+00,1.1051790668931103e-15,2.0707803271180655e-17,1.1171720048395806e-15,2.3929974444319990e-17
